,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options,model,param_n_epochs,param_lr_all,param_reg_all,param_biased
56,1.7015628196683716,1.698426868076671,1.7064281191088002,1.7021392689512809,0.003291830782569912,62,1.3005242348893074,1.301491011836262,1.306415082263757,1.3028101096631088,0.0025794747533634554,65,6.211618264516194,1.5537893683727577,0.8561663627624512,0.2649735847393071,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 5, 'user_based': False, 'shrinkage': 100}",KNNBasic,,,,
57,1.6936005452117584,1.6944718342320946,1.7041195586169164,1.697397312686923,0.004766636053285603,19,1.2951056892691235,1.298508865721995,1.3036681105088903,1.2990942218333361,0.0035200137977585513,21,6.013224442799886,0.9050287762746243,2.9550486405690513,0.9753141471097222,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 0}",KNNBasic,,,,
58,1.693612548156481,1.6945132703269892,1.7041153123062511,1.6974137102632403,0.004752993973225375,20,1.2951257795531106,1.298500127196058,1.3036260516873406,1.299083986145503,0.003494693600649142,20,5.978193918863933,1.2397195747570617,3.477705796559652,0.9310377791626774,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 10}",KNNBasic,,,,
59,1.6936206999503638,1.6945336373586626,1.7041085597540562,1.6974209656876942,0.004743507807182213,21,1.2951307348806813,1.298462103478519,1.3035885299054324,1.2990604560882109,0.0034787060385838686,19,6.0629814465840655,1.280320134955021,2.962291876475016,1.0426149689211195,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 5, 'user_based': True, 'shrinkage': 100}",KNNBasic,,,,
60,1.701662524324934,1.6978174424427996,1.7056802790481105,1.7017200819386147,0.003210247605156908,51,1.3006182782895854,1.301153348728007,1.3055607280702297,1.3024441183626074,0.0022145755267850005,56,4.3403849601745605,0.2550026404641736,0.7316229343414307,0.260208155640901,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 0}",KNNBasic,,,,
61,1.7016477309224853,1.6978211051495884,1.7057357746174633,1.7017348702298456,0.003231737730756544,52,1.3005765660067024,1.3011644872579113,1.3056263398672097,1.3024557977106077,0.002254723342156498,57,4.170101245244344,0.41723682738069096,0.7424893379211426,0.3013380990694787,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 10}",KNNBasic,,,,
62,1.70173759279774,1.6978844178529926,1.7059382427047405,1.7018534177851576,0.0032889801110618545,57,1.3006560621700944,1.301216967235172,1.3058042479956093,1.3025590924669588,0.0023060687221411642,59,4.396751642227173,0.7859249976138878,0.5540346304575602,0.04000636559532109,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': False, 'shrinkage': 100}",KNNBasic,,,,
63,1.6922852158933004,1.6925866288073586,1.698559678655509,1.6944771744520561,0.002889387808815697,9,1.2941353748129822,1.2974418238069383,1.299632475139318,1.2970698912530796,0.0022595395353795923,9,5.2967263062795,0.4860860122503789,3.3196536699930825,0.6819892720140406,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 0}",KNNBasic,,,,
64,1.6922798874783274,1.6925849272667715,1.698559678655509,1.694474831133536,0.002891106682738269,8,1.2941308437288366,1.2974398757355303,1.299632475139318,1.2970677315345618,0.002261394190012723,8,5.827305316925049,0.7072253333113019,2.5164329210917153,0.4901805906611239,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 10}",KNNBasic,,,,
65,1.6922750547292695,1.692582709569304,1.698559678655509,1.6944724809846943,0.0028928131032364707,7,1.2941267477462508,1.297437275703557,1.299632475139318,1.2970654995297086,0.0022630247714469356,7,5.479643742243449,0.8935888745981649,2.353724797566732,0.05927293932834468,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 10, 'user_based': True, 'shrinkage': 100}",KNNBasic,,,,
66,1.7014044557955603,1.6978174424427996,1.7058127435879027,1.7016782139420876,0.003269803025903758,49,1.3002925782724124,1.301153348728007,1.305872406859782,1.3024394446200673,0.002452774449310732,55,4.292557001113892,0.7504733213218244,0.565285841623942,0.014022959834533907,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 0}",KNNBasic,,,,
67,1.7014324723110108,1.6978211051495884,1.705868690305528,1.701707422588709,0.0032911603781371384,50,1.3003229292214464,1.3011644872579113,1.305935533887895,1.3024743167890842,0.0024714466527400248,58,4.810204108556111,0.7459352290788225,0.6672491232554117,0.1923618082377239,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 10}",KNNBasic,,,,
68,1.7015515604615887,1.6978844178529926,1.7060710309314262,1.7018356697486692,0.003348203198657358,56,1.3004425490347609,1.301216967235172,1.3061087989557345,1.302589438408556,0.0025085659758861457,60,3.918184439341227,0.08791162266165177,0.5307160218556722,0.027843771667835998,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': False, 'shrinkage': 100}",KNNBasic,,,,
69,1.691996853684801,1.6911099174840734,1.6979038871983398,1.693670219455738,0.0030154735252361925,3,1.2940570438555157,1.2965291433551969,1.2993592053529899,1.2966484641879008,0.002166242096682999,3,5.898354848225911,0.8386933874619132,2.24416446685791,0.03775898393736264,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 0}",KNNBasic,,,,
70,1.691996853684801,1.6911082144576652,1.6979038871983398,1.6936696517802687,0.0030159555810983464,2,1.2940570438555157,1.2965271952837885,1.2993592053529899,1.2966478148307647,0.0021662780588925673,2,5.483394463857015,0.7437906521963357,2.9196150302886963,1.1374868622294394,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 10}",KNNBasic,,,,
71,1.691996853684801,1.691105994823653,1.6979038871983398,1.6936689119022645,0.0030165840721360104,1,1.2940570438555157,1.2965245952518152,1.2993592053529899,1.2966469481534402,0.0021663266621520893,1,6.513332049051921,1.5041352831239003,3.6901376247406006,0.36873667879656136,"{'k': 101, 'sim_options': {'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson_baseline', 'min_support': 15, 'user_based': True, 'shrinkage': 100}",KNNBasic,,,,
0,1.751803846647369,1.737446209662608,1.7437827099314098,1.7443442554137958,0.005874914747928176,43,1.3088865089119712,1.297160731403861,1.3016862311749287,1.3025778238302537,0.0048283653299847785,43,11.35202662150065,3.070474118587077,0.571449359258016,0.034228734159484034,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
1,1.751803846647369,1.737446209662608,1.7437827099314098,1.7443442554137958,0.005874914747928176,44,1.3088865089119712,1.297160731403861,1.3016862311749287,1.3025778238302537,0.0048283653299847785,44,6.548980633417766,0.6364744693721512,0.6842272281646729,0.07310850564917129,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
2,1.751803846647369,1.737446209662608,1.7437827099314098,1.7443442554137958,0.005874914747928176,45,1.3088865089119712,1.297160731403861,1.3016862311749287,1.3025778238302537,0.0048283653299847785,45,6.5343137582143145,0.9192917725407005,0.592646598815918,0.0831316444105428,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
3,1.6637206119932042,1.6761124896633122,1.6863576102712767,1.6753969039759309,0.009255357724667849,29,1.2423142629643056,1.2544656472026225,1.255165092054605,1.2506483340738443,0.00589999218753029,28,7.898373126983643,0.7311358478932035,2.5498804251352944,0.42356524867889345,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
4,1.6637206119932042,1.6761124896633122,1.6863576102712767,1.6753969039759309,0.009255357724667849,28,1.2423142629643056,1.2544656472026225,1.255165092054605,1.2506483340738443,0.00589999218753029,29,7.993324518203735,0.811791253182387,2.7191564242045083,0.88464829428255,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
5,1.6637206119932042,1.6761124896633122,1.6863576102712767,1.6753969039759309,0.009255357724667849,30,1.2423142629643056,1.2544656472026225,1.255165092054605,1.2506483340738443,0.00589999218753029,30,7.760703484217326,0.9099332235678653,2.727687199910482,0.9317054170688673,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 5, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
6,1.7518665994909592,1.7374079431672902,1.743252859966144,1.7441758008747978,0.005938689564325545,40,1.308992434241032,1.2971084927274892,1.3011812555686282,1.3024273941790498,0.00493096762320297,40,6.103925863901774,1.062001103189539,0.5543695290883383,0.018388695857756262,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
7,1.7518665994909592,1.7374079431672902,1.743252859966144,1.7441758008747978,0.005938689564325545,41,1.308992434241032,1.2971084927274892,1.3011812555686282,1.3024273941790498,0.00493096762320297,41,6.314963658650716,0.7653642333576082,0.734433094660441,0.29243274537228153,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
8,1.7518665994909592,1.7374079431672902,1.743252859966144,1.7441758008747978,0.005938689564325545,42,1.308992434241032,1.2971084927274892,1.3011812555686282,1.3024273941790498,0.00493096762320297,42,6.339258909225464,0.6944888065164075,0.6608006954193115,0.17277638960593142,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
9,1.6610259845460935,1.672834949409145,1.6824816285659856,1.6721141875070746,0.008774044615291542,17,1.2402762898874558,1.2514369430341157,1.2511742078199237,1.2476291469138319,0.005200361351927956,17,7.642374912897746,0.7230408214455996,2.417960246404012,0.12609300088766304,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
10,1.6610259845460935,1.672834949409145,1.6824816285659856,1.6721141875070746,0.008774044615291542,16,1.2402762898874558,1.2514369430341157,1.2511742078199237,1.2476291469138319,0.005200361351927956,16,8.228423913319906,0.32559781531344134,2.4050772984822593,0.33305032286533376,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
11,1.6610259845460935,1.672834949409145,1.6824816285659856,1.6721141875070746,0.008774044615291542,18,1.2402762898874558,1.2514369430341157,1.2511742078199237,1.2476291469138319,0.005200361351927956,18,7.375774542490642,0.614286349425592,3.097984552383423,0.40246130765594096,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 10, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
12,1.7517771561188007,1.7374079431672902,1.743252859966144,1.7441459864174116,0.005900103182992064,37,1.3087821951033216,1.2971084927274892,1.3011812555686282,1.3023573144664795,0.004837779634521788,37,7.566361904144287,1.3353428683987314,0.7875257333119711,0.31386934553257184,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
13,1.7517771561188007,1.7374079431672902,1.743252859966144,1.7441459864174116,0.005900103182992064,38,1.3087821951033216,1.2971084927274892,1.3011812555686282,1.3023573144664795,0.004837779634521788,38,6.121172904968262,0.6779226729780518,0.5669291814168295,0.037761659917512146,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
14,1.7517771561188007,1.7374079431672902,1.743252859966144,1.7441459864174116,0.005900103182992064,39,1.3087821951033216,1.2971084927274892,1.3011812555686282,1.3023573144664795,0.004837779634521788,39,6.044953982035319,0.7998379599592036,0.5980855623881022,0.039914788975552604,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
15,1.6583614332049328,1.671649546712864,1.678498265198082,1.669503081705293,0.008359764139480835,6,1.2382021587463883,1.2505708846015875,1.2482153273278633,1.24566279022528,0.005362395550828498,6,8.430424292882284,0.6408718593468058,2.5216646989186606,0.3186204918643229,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
16,1.6583614332049328,1.671649546712864,1.678498265198082,1.669503081705293,0.008359764139480835,5,1.2382021587463883,1.2505708846015875,1.2482153273278633,1.24566279022528,0.005362395550828498,5,7.498592535654704,0.9103758918913919,3.142165025075277,0.9708180197255449,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
17,1.6583614332049328,1.671649546712864,1.678498265198082,1.669503081705293,0.008359764139480835,4,1.2382021587463883,1.2505708846015875,1.2482153273278633,1.24566279022528,0.005362395550828498,4,7.9567515055338545,0.8111474726943089,2.184279203414917,0.031972662461387136,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 15, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
18,1.7535316242766685,1.7389971898923184,1.7449879831121362,1.7458389324270411,0.005964088741271787,67,1.3117297083261257,1.2997710752700555,1.3036978367605043,1.3050662067855618,0.0049770509029973655,69,4.701014280319214,0.9191287417382642,0.5484839280446371,0.014499839436152745,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
19,1.7535316242766685,1.7389971898923184,1.7449879831121362,1.7458389324270411,0.005964088741271787,68,1.3117297083261257,1.2997710752700555,1.3036978367605043,1.3050662067855618,0.0049770509029973655,67,5.202164014180501,0.6134847928050183,0.7542119026184082,0.30400774268820097,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
20,1.7535316242766685,1.7389971898923184,1.7449879831121362,1.7458389324270411,0.005964088741271787,69,1.3117297083261257,1.2997710752700555,1.3036978367605043,1.3050662067855618,0.0049770509029973655,68,4.522673686345418,0.3420001712697723,0.6627535025278727,0.2196772278984857,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
21,1.6654851289038861,1.6791561555571257,1.688659816115855,1.6777670335256223,0.009511879479785792,33,1.2433716338137442,1.2569238663036841,1.2573070685195262,1.2525341895456517,0.0064807937600157035,33,6.013219912846883,0.875352572805006,2.8532535235087075,0.9826117708870868,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
22,1.6654851289038861,1.6791561555571257,1.688659816115855,1.6777670335256223,0.009511879479785792,32,1.2433716338137442,1.2569238663036841,1.2573070685195262,1.2525341895456517,0.0064807937600157035,32,5.770821889241536,0.7227847916734782,2.37781023979187,0.23462746043325033,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
23,1.6654851289038861,1.6791561555571257,1.688659816115855,1.6777670335256223,0.009511879479785792,31,1.2433716338137442,1.2569238663036841,1.2573070685195262,1.2525341895456517,0.0064807937600157035,31,6.223785241444905,0.6233306323090201,2.368023951848348,0.15186955847889724,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 5, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
24,1.7535060721619207,1.7386719881865218,1.7447093290494522,1.7456291297992983,0.0060908147737315285,62,1.3116105208998705,1.2990515604458686,1.3033337611499358,1.3046652808318917,0.0052129058063536265,62,5.367544253667195,0.6941585782021409,0.5750118096669515,0.03127149080366759,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
25,1.7535060721619207,1.7386719881865218,1.7447093290494522,1.7456291297992983,0.0060908147737315285,63,1.3116105208998705,1.2990515604458686,1.3033337611499358,1.3046652808318917,0.0052129058063536265,61,4.405795415242513,0.24094764672456323,0.7709732055664062,0.30948011466848363,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
26,1.7535060721619207,1.7386719881865218,1.7447093290494522,1.7456291297992983,0.0060908147737315285,61,1.3116105208998705,1.2990515604458686,1.3033337611499358,1.3046652808318917,0.0052129058063536265,63,6.08568000793457,0.6379212043491442,0.7476208209991455,0.30749939876201327,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
27,1.6625737518356314,1.673520571493372,1.6840060897575977,1.6733668043622005,0.008750390865491297,20,1.2414973691868438,1.2521409749322012,1.2527261303928376,1.2487881581706277,0.005160898160386738,21,5.923003514607747,0.9872042706924178,2.9012526671091714,0.9473308207164247,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
28,1.6625737518356314,1.673520571493372,1.6840060897575977,1.6733668043622005,0.008750390865491297,21,1.2414973691868438,1.2521409749322012,1.2527261303928376,1.2487881581706277,0.005160898160386738,20,6.183172146479289,0.6105986910763594,2.249863306681315,0.07973202012379799,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
29,1.6625737518356314,1.673520571493372,1.6840060897575977,1.6733668043622005,0.008750390865491297,19,1.2414973691868438,1.2521409749322012,1.2527261303928376,1.2487881581706277,0.005160898160386738,19,5.947587013244629,0.8033136434953076,2.730076233545939,0.7874670623597075,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 10, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
30,1.7531126914373316,1.738631556122804,1.7449332611624608,1.745559169574199,0.005928442235209714,57,1.3108319643587858,1.298984243929771,1.3032059093151487,1.3043407058679017,0.004902920371447282,57,4.278484026590983,0.1602481399150436,0.779333750406901,0.21709879872476626,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
31,1.7531126914373316,1.738631556122804,1.7449332611624608,1.745559169574199,0.005928442235209714,56,1.3108319643587858,1.298984243929771,1.3032059093151487,1.3043407058679017,0.004902920371447282,56,5.269864082336426,0.8098073193127532,0.5968139171600342,0.012936946747389218,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
32,1.7531126914373316,1.738631556122804,1.7449332611624608,1.745559169574199,0.005928442235209714,55,1.3108319643587858,1.298984243929771,1.3032059093151487,1.3043407058679017,0.004902920371447282,55,5.154772599538167,0.7714615812813541,0.7995721499125162,0.32930155356794194,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
33,1.658292558012494,1.6719623688131728,1.6787817806936067,1.6696789025064245,0.008519105011662363,11,1.2381569646506525,1.2507592213452432,1.2484537081423681,1.2457899647127546,0.005478799457496497,11,5.89746880531311,0.7350742698602026,2.2736752033233643,0.016754232645375722,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
34,1.658292558012494,1.6719623688131728,1.6787817806936067,1.6696789025064245,0.008519105011662363,10,1.2381569646506525,1.2507592213452432,1.2484537081423681,1.2457899647127546,0.005478799457496497,10,5.765159606933594,0.7986130991525647,3.08653195699056,1.0904195608552913,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 10}",KNNWithZScore,,,,
35,1.658292558012494,1.6719623688131728,1.6787817806936067,1.6696789025064245,0.008519105011662363,12,1.2381569646506525,1.2507592213452432,1.2484537081423681,1.2457899647127546,0.005478799457496497,12,5.911918481190999,0.8063000834753928,2.8962175051371255,1.0556866985851407,"{'k': 101, 'sim_options': {'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'cosine', 'min_support': 15, 'user_based': True, 'shrinkage': 100}",KNNWithZScore,,,,
36,1.753563734035988,1.7390577587552973,1.74510486916685,1.7459087873193784,0.005949260066483086,70,1.3117981475355738,1.2998179671478496,1.3037387254506996,1.3051182800447076,0.00498722091543239,70,3.5444138050079346,0.550837618123029,0.7906923294067383,0.263132956506335,"{'k': 101, 'sim_options': {'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 0}",KNNWithZScore,,,,
37,1.753563734035988,1.7390577587552973,1.74510486916685,1.7459087873193784,0.005949260066483086,72,1.3117981475355738,1.2998179671478496,1.3037387254506996,1.3051182800447076,0.00498722091543239,72,2.9515575567881265,0.13168282399912237,0.727723757425944,0.20845247749063356,"{'k': 101, 'sim_options': {'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 10}",KNNWithZScore,,,,
38,1.753563734035988,1.7390577587552973,1.74510486916685,1.7459087873193784,0.005949260066483086,71,1.3117981475355738,1.2998179671478496,1.3037387254506996,1.3051182800447076,0.00498722091543239,71,3.852184772491455,0.27686132200513164,0.7415804862976074,0.22219892865026625,"{'k': 101, 'sim_options': {'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'MSD', 'min_support': 5, 'user_based': False, 'shrinkage': 100}",KNNWithZScore,,,,
39,1.6656564447191118,1.6793209321277125,1.6887076019970313,1.6778949929479516,0.009464457718965475,35,1.2436310977296527,1.2569305703889089,1.2571933725175948,1.2525850135453853,0.006332283556829077,35,4.145590146382649,0.4584693324541852,2.5240453084309897,0.3338141089228552,"{'k': 101, 'sim_options': {'name': 'MSD', 'min_support': 5, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'MSD', 'min_support': 5, 'user_based': True, 'shrinkage': 0}",KNNWithZScore,,,,
