,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_fcp,split1_test_fcp,split2_test_fcp,mean_test_fcp,std_test_fcp,rank_test_fcp,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_I,param_k,param_lambda_,param_method,param_use_cg,param_user_bias,param_item_bias,param_center,param_add_implicit_features,param_scale_lam,param_scale_lam_sideinfo,param_scale_bias_const,param_center_I,param_niter,param_maxiter,param_parallelize,param_NA_as_zero,param_NA_as_zero_user,param_NA_as_zero_item,param_nonneg,param_nonneg_C,param_nonneg_D,param_include_all_X,param_random_state,param_verbose,param_produce_dicts,model
10,1.6925236870273506,1.689890028024446,1.6982560004143965,1.6935565718220644,0.0034926123705823022,22,1.2945024161839458,1.2954948418792633,1.299727105331821,1.2965747877983433,0.0022655472575199343,30,0.3633341890737696,0.38187708304166174,0.3811828601851652,0.37546471076686555,0.008582255094228773,66,4.143564939498901,0.8078669390973879,0.8528424104054769,0.02204094439954248,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,True,False,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
11,1.692523671586262,1.6898900295053534,1.6982560072881865,1.6935565694599342,0.003492616457499198,21,1.2945024005893893,1.2954948525360643,1.2997271031129563,1.2965747854128031,0.0022655492900748625,29,0.3633033373636116,0.38142923990535604,0.3808614208557442,0.37519799937490395,0.00841399005190905,78,3.5554943879445395,0.8051889680188662,0.813831090927124,0.05120866188481046,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,True,False,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
12,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,70,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,70,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,27,5.778141180674235,1.2010034499598472,0.7946013609568278,0.08304921880722715,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,True,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
13,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,71,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,71,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,26,4.970269362131755,1.1874024674791939,0.8178106149037679,0.03315105812334982,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,True,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
14,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,72,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,72,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,25,4.226670344670613,0.821997388923986,0.8684089183807373,0.05560745145908403,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,False,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
15,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,73,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,73,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,24,3.578641732533773,0.7811222089630911,0.8862375418345133,0.09212506244475693,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,False,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
16,1.6925232504882572,1.6898909020740316,1.6982564393322597,1.6935568639648497,0.0034925464462619445,43,1.2945014245701674,1.295495436628769,1.299727941656319,1.2965749342850852,0.002266143067777311,48,0.36750290894764853,0.3821660540649901,0.378981513991891,0.37621682566817655,0.00629733183332522,53,5.865826845169067,1.193714907129716,0.682984193166097,0.017099313481115583,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,True,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
17,1.6925232516231035,1.68989090568571,1.6982564424916835,1.6935568666001657,0.0034925464877487737,44,1.2945014239763866,1.2954954379100851,1.2997279401562414,1.2965749340142378,0.002266142349711132,47,0.3674723171176635,0.3821660540649901,0.37901257636812685,0.3762169825169268,0.006316010613510106,52,4.967560927073161,1.2213142842434177,0.7811253070831299,0.06671512717881332,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,True,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
18,1.6925237684940535,1.6898905017334591,1.6982560812107563,1.6935567838127563,0.0034924748134859025,35,1.2945023459615643,1.2954951864908337,1.2997272265880913,1.296574919680163,0.0022655701578879503,45,0.36021746424273926,0.3803649254204637,0.38027392996325227,0.37361877320881837,0.009476229262266126,96,4.163090546925862,0.7780606431251988,0.8725336392720541,0.17496451884124797,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,False,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
19,1.692523767387337,1.6898905027664821,1.6982560841267833,1.6935567847602009,0.0034924758690107406,36,1.2945023439302092,1.2954951879284082,1.29972722849444,1.2965749201176857,0.002265571433112847,46,0.3604952298359718,0.3803649254204637,0.38027392996325227,0.37371136173989594,0.009345290326139283,95,3.5416744550069175,0.7787561117224606,0.834591786066691,0.06455224514030813,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,False,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
20,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,74,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,74,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,23,5.849614143371582,1.2139205573723661,0.7176763216654459,0.03258381045905468,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,True,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
21,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,75,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,75,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,22,4.9252424240112305,1.157526485552899,0.8205628395080566,0.03673810798568196,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,True,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
22,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,76,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,76,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,21,4.156234820683797,0.8049228290452561,0.8377832571665446,0.03163432322193847,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,False,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
23,4.998453031104243,5.001697182136858,5.002974603441886,5.001041605560996,0.0019032410227903369,77,4.6295713723948095,4.632651723685935,4.632979420631799,4.631734172237515,0.0015351707161933308,77,0.39025578067971173,0.38836340898058824,0.38461321783744895,0.387744135832583,0.002344817445787115,20,3.570173978805542,0.7985936414383417,0.7949481010437012,0.00583112804465924,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,False,True,True,True,False,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
24,1.6925224243586632,1.689890042277711,1.6982565463069883,1.6935563376477873,0.0034929767567743915,9,1.2945010509883488,1.2954948503797028,1.2997280030344929,1.296574634800848,0.0022663785680072128,5,0.3680240694968366,0.37949282797388817,0.37742650003837486,0.37498113250303317,0.004991190374944829,80,6.937142372131348,1.2318475348253515,0.7134473323822021,0.034125556256449245,"{'I': 'mechanics', 'k': 50, 'lambda_': 0.02, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 30, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,50,0.02,als,False,True,True,True,True,True,True,True,True,30,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
